0;;
3099;W54.09;MORDEDURA O ATAQUE DE PERRO, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3100;W54.99;MORDEDURA O ATAQUE DE PERRO, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3101;W57.09;MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3102;W57.99;MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3103;W64.30;EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS, ÁREAS DE DEPORTE Y ATLETISMO, MIENTRAS REALIZA UNA ACTIVIDAD DEPORTIVA
3104;W70.99;AHOGAMIENTO Y SUMERSIÓN POSTERIOR A CAÍDA EN AGUAS NATURALES, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3105;W79.24;INHALACIÓN E INGESTIÓN DE ALIMENTO QUE CAUSA OBSTRUCCIÓN DE LAS VÍAS RESPIRATORIAS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES VITALES
3106;W79.94;INHALACIÓN E INGESTIÓN DE ALIMENTO QUE CAUSA OBSTRUCCIÓN DE LAS VÍAS RESPIRATORIAS, LUGAR NO ESPECIFICADO, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES VITALES
3107;W85.43;EXPOSICIÓN A LÍNEAS DE TRANSMISIÓN ELÉCTRICA, CALLES Y CARRETERAS, MIENTRAS ESTÁ OCUPADO EN OTROS TIPOS DE TRABAJO
3108;W87.08;EXPOSICIÓN A CORRIENTE ELÉCTRICA NO ESPECIFICADA, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3109;W87.09;EXPOSICIÓN A CORRIENTE ELÉCTRICA NO ESPECIFICADA, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3110;W87.99;EXPOSICIÓN A CORRIENTE ELÉCTRICA NO ESPECIFICADA, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3111;X00.09;EXPOSICIÓN A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCIÓN, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3112;X02.04;EXPOSICIÓN A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCIÓN, VIVIENDA, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES VITALES
3113;X02.99;EXPOSICIÓN A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCIÓN, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3114;X03.99;EXPOSICIÓN A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCIÓN, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3115;X08.88;EXPOSICIÓN A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS, OTRO LUGAR ESPECIFICADO, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3116;X09.04;EXPOSICIÓN A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, VIVIENDA, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES VITALES
3117;X09.08;EXPOSICIÓN A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3118;X09.09;EXPOSICIÓN A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3119;X09.88;EXPOSICIÓN A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, OTRO LUGAR ESPECIFICADO, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3120;X09.99;EXPOSICIÓN A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3121;X10.09;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3122;X10.99;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3123;X11.09;CONTACTO CON AGUA CALIENTE CORRIENTE, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3124;X11.99;CONTACTO CON AGUA CALIENTE CORRIENTE, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3125;X12.04;CONTACTO CON OTROS LÍQUIDOS CALIENTES, VIVIENDA, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES VITALES
3126;X12.08;CONTACTO CON OTROS LÍQUIDOS CALIENTES, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3127;X12.09;CONTACTO CON OTROS LÍQUIDOS CALIENTES, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3128;X12.99;CONTACTO CON OTROS LÍQUIDOS CALIENTES, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3129;X13.03;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTROS TIPOS DE TRABAJO
3130;X15.04;CONTACTO CON UTENSILIOS DOMÉSTICOS CALIENTES, VIVIENDA, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES VITALES
3131;X16.08;CONTACTO CON RADIADORES, CAÑERÍAS Y ARTEFACTOS PARA CALEFACCIÓN, CALIENTES, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3132;X16.09;CONTACTO CON RADIADORES, CAÑERÍAS Y ARTEFACTOS PARA CALEFACCIÓN, CALIENTES, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3133;X16.89;CONTACTO CON RADIADORES, CAÑERÍAS Y ARTEFACTOS PARA CALEFACCIÓN, CALIENTES, OTRO LUGAR ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3134;X18.99;CONTACTO CON OTROS METALES CALIENTES, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3135;X19.09;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3136;X19.99;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3137;X21.08;CONTACTO TRAUMÁTICO CON ARAÑAS VENENOSAS, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3138;X21.09;CONTACTO TRAUMÁTICO CON ARAÑAS VENENOSAS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3139;X21.99;CONTACTO TRAUMÁTICO CON ARAÑAS VENENOSAS, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3140;X23.99;CONTACTO TRAUMÁTICO CON AVISPONES, AVISPAS Y ABEJAS, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3141;X29.08;CONTACTO TRAUMÁTICO CON ANIMALES Y PLANTAS VENENOSOS NO ESPECIFICADOS, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3142;X29.09;CONTACTO TRAUMÁTICO CON ANIMALES Y PLANTAS VENENOSOS NO ESPECIFICADOS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3143;X41.04;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO, VIVIENDA, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES VITALES
3144;X41.09;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3145;X42.08;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A NARCÓTICOS Y PSICODISLÉPTICOS [ALUCINÓGENOS], NO CLASIFICADOS EN OTRA PARTE, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3146;X42.09;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A NARCÓTICOS Y PSICODISLÉPTICOS [ALUCINÓGENOS], NO CLASIFICADOS EN OTRA PARTE, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3147;X43.09;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A OTRAS DROGAS QUE ACTÚAN SOBRE EL SISTEMA NERVIOSO AUTÓNOMO, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3148;X44.09;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, Y LOS NO ESPECIFICADOS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3149;X44.24;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, Y LOS NO ESPECIFICADOS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES VITA
3150;X44.99;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, Y LOS NO ESPECIFICADOS, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3151;X46.09;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A DISOLVENTES ORGÁNICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3152;X46.99;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A DISOLVENTES ORGÁNICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3153;X48.09;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A PLAGUICIDAS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3154;X49.04;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, VIVIENDA, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES VITALES
3155;X49.08;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3156;X49.09;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3157;X49.99;ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3158;X58.09;EXPOSICIÓN A OTROS FACTORES ESPECIFICADOS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3159;X58.29;EXPOSICIÓN A OTROS FACTORES ESPECIFICADOS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3160;X58.99;EXPOSICIÓN A OTROS FACTORES ESPECIFICADOS, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3161;X59.0;EXPOSICIÓN A FACTORES NO ESPECIFICADOS QUE CAUSAN FRACTURA (2008)
3162;X59.9;EXPOSICIÓN A FACTORES NO ESPECIFICADOS QUE CAUSAN OTRAS LESIONES Y LAS NO ESPECIFICADAS (2008)
3163;X60.08;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A ANALGÉSICOS NO NARCÓTICOS, ANTIPIRÉTICOS Y ANTIRREUMÁTICOS, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3164;X60.09;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A ANALGÉSICOS NO NARCÓTICOS, ANTIPIRÉTICOS Y ANTIRREUMÁTICOS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3165;X60.29;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A ANALGÉSICOS NO NARCÓTICOS, ANTIPIRÉTICOS Y ANTIRREUMÁTICOS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3166;X60.99;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A ANALGÉSICOS NO NARCÓTICOS, ANTIPIRÉTICOS Y ANTIRREUMÁTICOS, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3167;X61.04;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO CLASIFICADAS EN OTRA PARTE, VIVIENDA, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES V
3168;X61.08;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO CLASIFICADAS EN OTRA PARTE, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3169;X61.09;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO CLASIFICADAS EN OTRA PARTE, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3170;X61.29;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO CLASIFICADAS EN OTRA PARTE, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS, DURANTE
3171;X61.49;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO CLASIFICADAS EN OTRA PARTE, CALLES Y CARRETERAS, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3172;X61.89;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO CLASIFICADAS EN OTRA PARTE, OTRO LUGAR ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3173;X61.98;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO CLASIFICADAS EN OTRA PARTE, LUGAR NO ESPECIFICADO, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPEC
3174;X61.99;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO CLASIFICADAS EN OTRA PARTE, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3175;X62.99;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A NARCÓTICOS Y PSICODISLÉPTICOS [ALUCINÓGENOS], NO CLASIFICADOS EN OTRA PARTE, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3176;X63.09;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTRAS DROGAS QUE ACTÚAN SOBRE EL SISTEMA NERVIOSO AUTÓNOMO, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3177;X63.99;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTRAS DROGAS QUE ACTÚAN SOBRE EL SISTEMA NERVIOSO AUTÓNOMO, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3178;X64.08;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, Y LOS NO ESPECIFICADOS, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3179;X64.09;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, Y LOS NO ESPECIFICADOS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3180;X64.28;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, Y LOS NO ESPECIFICADOS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES E
3181;X64.89;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, Y LOS NO ESPECIFICADOS, OTRO LUGAR ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3182;X64.98;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, Y LOS NO ESPECIFICADOS, LUGAR NO ESPECIFICADO, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3183;X64.99;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, Y LOS NO ESPECIFICADOS, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3184;X65.04;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN AL ALCOHOL, VIVIENDA, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES VITALES
3185;X65.09;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN AL ALCOHOL, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3186;X65.99;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN AL ALCOHOL, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3187;X66.09;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A DISOLVENTES ORGÁNICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3188;X67.08;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTROS GASES Y VAPORES, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3189;X67.09;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTROS GASES Y VAPORES, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3190;X67.99;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTROS GASES Y VAPORES, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3191;X68.08;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A PLAGUICIDAS, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3192;X68.09;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A PLAGUICIDAS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3193;X69.08;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3194;X69.09;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3195;X69.28;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECI
3196;X69.99;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICIÓN A OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3197;X70.04;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACIÓN, VIVIENDA, MIENTRAS DESCANSA, DUERME, COME O REALIZA OTRAS ACTIVIDADES VITALES
3198;X70.08;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACIÓN, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3199;X70.09;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACIÓN, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3200;X70.19;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACIÓN, INSTITUCIÓN RESIDENCIAL, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3201;X70.28;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACIÓN, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3202;X70.29;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACIÓN, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3203;X70.99;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACIÓN, LUGAR NO ESPECIFICADO, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3204;X78.08;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO CORTANTE, VIVIENDA, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3205;X78.09;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO CORTANTE, VIVIENDA, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3206;X78.19;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO CORTANTE, INSTITUCIÓN RESIDENCIAL, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
3207;X78.28;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO CORTANTE, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS, MIENTRAS ESTÁ OCUPADO EN OTRAS ACTIVIDADES ESPECIFICADAS
3208;X78.29;LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO CORTANTE, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS, DURANTE UNA ACTIVIDAD NO ESPECIFICADA
